,,,,P N   t r i p l e t s,,
,1;PL;INCL,ntsanGanG,ntsanEanE,ntsanB,ktsanB,
,1;PL;EXCL,nstsaA waG,ntsaE waG,ntsaJ waG,ktsaJ waG,
,2;PL,ntsaA wanI,ntsaE wanI,ntsaJ wanI,ktsaJ wanI,
,3;PL,ntsaA renqI,ntsaE renqI,ntsaJ renqI,ktsaJ renqI,
,,,,,,
[59],ne42,it sounded,iv,lh-ms-l,mh-mh-h,hl-lh-hl
,,CPL,PROG,HAB,POT,
,1;SG,nenA,nnenE,nnenB,knenB,
,2;SG,neI,nneI,nneG,kneG,
,3;SG,neG,nneI,nneB,kneB,
,1;PL;INCL,neGenG,nneEenE,nneB,kneB,
,1;PL;EXCL,neG qneI waG,nneI qneI waG,nneB qneS waG,kneB qneS waG,
,2;PL,neG qneI wanA,nneI qneI wanA,nneB qneS wanI,kneB qneS wanI,
,3;PL,neAI qneIrenqA,nnI qneI renqA,nnB qneS renqI,knB qneS renqI,
,,,,,,
[59],ytsen42,got frightened,iv,lh-ms-l,mh-mh-h,hl-lh-hl
,,CPL,PROG,HAB,POT,
,1;SG,ytsenA,ntsenI,ntsenA,ktsenA,
,2;SG,ytsenI,ntsenI,ntsenL,ktsenL,
,3;SG,ytsenG,ntsenI,ntsenB,ktsenB,
,1;PL;INCL,neGenG,nneEenE,nneB,kneB,
,1;PL;EXCL,neG qneI waG,nneI qneI waG,nneB qneS waG,kneB qneS waG,
,2;PL,neG qneI wanA,nneI qneI wanA,nneB qneS wanI,kneB qneS wanI,
,3;PL,neAI qneIrenqA,nnI qneI renqA,nnB qneS renqI,knB qneS renqI,
,,,,,,
[60],stan14,peel off,tv,hl-h-ls,hs-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,stanL,nstanL,nstanL,stanL,
,2;SG,stanH,nstanE,nstanH,stanH,
,3;SG,stanB,nstanC,nstanB,stanB,
,1;PL;INCL,stanB,nstanCanE,nstanB,stanB,
,1;PL;EXCL,stanBS waG,nstanC waG,nstanBS waG,stanBS waG,
,2;PL,stanB wanS,nstanC wanE,nstanB wanS,stanB wanS,
,3;PL,stanB renqS,nstanC renqE,nstanB renqS,stanB renqS,
,,,,,,
[61],ytsaq3,told,tv,lm-h-h,lm-h-h,hl-ms-ms
,,CPL,PROG,HAB,POT,
,1;SG,ytsanqE,ntsanqE,ntsanqH,ktsanqH,
,2;SG,ytsaqE,ntsaqE,ntsaqH,ktsaqH,
,3;SG,ytsaqF,ntsaqF,ntsaqB,ktsaqB,
,1;PL;INCL,ytsanqCanE,ntsanqCanE,ntsanqB,ktsanqB,
,1;PL;EXCL,ytsaqF waG,ntsaqF waG,ntsaqBS waG,ktsaqBS waG,
,2;PL,ytsaqF wanJ,ntsaqF wanJ,ntsaqB wanJ,ktsaqB wanJ,
,3;PL,ytsaqF renqJ,ntsaqF renqJ,ntsaqB renqJ,ktsaqB renqJ,
,,,,,,
[62],yjaq3,slept,iv,lm-h-h,hl-ms-ms,hl-ms-ms
,,CPL,PROG,HAB,POT,
,1;SG,yjanqE,ntjanqH,ntyjanqH,kjanqH,
,2;SG,yjaqE,ntjaqH,ntyjaqH,kjaqH,
,3;SG,yjaqF,ntjaqB,ntyjaqB,kjaqB,
,1;PL;INCL,yjanqCanE,ntjanqB,ntyjanqB,kjanqB,
,1;PL;EXCL,yjaqF waC,ntjaqBS waC,ntyjaqBS waC,kjaqBS waC,
,2;PL,yjaqF wanJ,ntjaqB wanS,ntyjaqB wanS,kjaqB wanS,
,3;PL,yjaqF renqJ,ntjaqB renqS,ntyjaqB renqS,kjaqB renqS,
,,,,,,
[63],sqwe24,scraped,tv,ml-mh-hl,h-mh-hl,ml-lh-hl
,,CPL,PROG,HAB,POT,
,1;SG,swenqJ,nswenqJ,nswenqJ,swenqJ,
,2;SG,sweqI,nsweqI,nsweqG,sweqG,
,3;SG,sweqJ,nsweqE,nsweqJ,sweqJ,
,1;PL;INCL,swenqB,nswenqEenE,nswenqB,swenqB,
,1;PL;EXCL,sweqJ waG,nsweqE waG,nsweqJ waG,sweqJ waG,
,2;PL,sweqJ wanI,nsweqE wanI,nsweqJ wanI,sweqJ wanI,
,3;PL,sweqJ renqI,nsweqE renqI,nsweqJ renqI,sweqJ renqI,
,,,,,,
[64],ndya3,returned,tv,lm-h-lm,lm-h-lm,lm-h-lm
,,CPL,PROG,HAB,POT,
,1;SG,ndyanF,ndyanF,ndyanF,tyanF,
,2;SG,ndyanE,ndyanE,ndyaE,tyanE,
,3;SG,ndyaF,ndyaF,ndyaF,tyaF,
,1;PL;INCL,ndyanCanE,ndyanCanE,ndyanCanE,tyanCanE,
,1;PL;EXCL,ndyaF waG,ndyaF wa4,ndyaF waG,tyaF waG,
,2;PL,ndyaF wanJ,ndyaF wanJ,ndyaF wanJ,tyaF wanJ,
,3;PL,ndyaF renqJ,ndyaF renqJ,ndyaF renqJ,tyaF renqJ,
,,,,,,
[64],ngyla3,melted,iv,lm-h-lm,lm-h-lm,lm-h-lm
,,CPL,PROG,HAB,POT,
,1;SG,ngylanF,ndylanF,ngylanF,ngylanF,
,2;SG,ngylaE,ndylaE,ngylaE,ngylaE,
,3;SG,ngylaF,ndylaF,ngylaF,ngylaF,
,1;PL;INCL,ngylanCanE,ndylanCanE,ngylanCanE,ngylanCanE,
,1;PL;EXCL,ngylaF waG,ndylaF waG,ngylaF waG,ngylaF waG,
,2;PL,ngylaF wanJ,ndylaF wanJ,ngylaF wanJ,ngylaF wanJ,
,3;PL,ngylaF renqJ,ndylaF renqJ,ngylaF renqJ,ngylaF renqJ,
,,,,,,
[64],xla3,melted,tv,lm-h-lm,lm-h-lm,lm-h-lm
,,CPL,PROG,HAB,POT,
,1;SG,xlanF,nxlanF,nxlanF,xlanF,
,2;SG,xlaE,nxlaE,nxlaE,xlaE,
,3;SG,xlaF,nxlaF,nxlaF,xlaF,
,1;PL;INCL,xlanCanE,xlanCanE,nxlanCanE,xlanCanE,
,1;PL;EXCL,xlaF waG,xlaF waG,nxlaF waG,xlaF waG,
,2;PL,xlaF wanJ,xlaF wanJ,nxlaF wanJ,xlaF wanJ,
,3;PL,xlaF renqJ,xlaF renqJ,nxlaF renqJ,xlaF renqJ,
,,,,,,
[65],nsuq3,was aging,iv,lm-h-lm,lm-h-lm,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,nsonqF,nsonqF,nsonqL,ksonqL,
,2;SG,nsuqE,nsuqE,nsuqH,ksuqH,
,3;SG,nsuqF,nsuqF,nsuqB,ksuqB,
,1;PL;INCL,nsonq2onE,nsonq2onE,nsonqB,ksonqB,
,1;PL;EXCL,nsuqF waG,nsuqF waG,nsuqBS waG,ksuqBS waG,
,2;PL,nsuqF wanJ,nsuqF wanJ,nsuqB wanJ,ksuqB wanS,
,3;PL,nsuqF renqJ,nsuqF renqJ,nsuqB renqJ,ksuqB renqS,
,,,,,,
[65],ntsiq3,buried,(tr/intr),lm-h-lm,lm-h-lm,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ntsenqL,ntsenqF,ntsenqL,ktsenqL,
,2;SG,ntsiqE,ntsiqE,ntsiqH,ktsiqH,
,3;SG,ntsiqF,ntsiqF,ntsiqB,ktsiqB,
,1;PL;INCL,ntsenqCenE,ntsenqCenE,ntsenqB,ktsenqB,
,1;PL;EXCL,ntsiqF waG,ntsiqF waG,ntsiqBS waG,ktsiqBS waG,
,2;PL,ntsiqF wanJ,ntsiqF wanJ,ntsiqB wanJ,ktsiqB wanJ,
,3;PL,ntsiqF renqJ,ntsiqF renqJ,ntsiqB renqJ,ktsiqB renqJ,
,,,,,,
[66],slya24,agreed,tv,ml-mh-ml,mh-mh-h,ml-mh-ml
,,CPL,PROG,HAB,POT,
,1;SG,slyanJ,nslyanE,nxlyanJ,xlyanJ,
,2;SG,slyaI,nslyaI,nxlyaG,xlyaG,
,3;SG,slyaJ,nslyaI,nxlyaJ,xlyaJ,
,1;PL;INCL,slyanB,nslyanB,nxlyanB,xlyanB,
,1;PL;EXCL,slyaJ waG,nslyaBS waG,nxlyaBS waG,xlyaBS waG,
,2;PL,slyaJ wanI,nslyaJ wanI,nxlyaJ wanI,xlyaJ wanI,
,3;PL,slyaJ renqI,nslyaJ renqI,nxlyaJ renqI,xlyaJ renqI,
,,,,,,
[67],qa24,broke,tv,ml-mh-ml,h-mh-h,ml-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,qanJ,ntqanE,ntqanJ,qanJ,
,2;SG,qaI,ntqaI,ntqaG,qaG,
,3;SG,qaJ,ntqaE,ntqaJ,qaJ,
,1;PL;INCL,qanB,ntqanK,ntqanB,qanB,
,1;PL;EXCL,qaJ waG,ntqaE waG,ntqaJ waG,qaJ waG,
,2;PL,qaJ wanI,ntqaE wanI,ntqaJ wanI,qaJ wanI,
,3;PL,qaJ renqI,ntqaE renqI,ntqaJ renqI,qaJ renqI,
,,,,,,
[67],xka24,yanked off,tv,ml-mh-ml,h-mh-h,ml-lh-ml
,,CPL,PROG,HAB,POT,
,1;SG,xkanJ,nxkanE,nxkanJ,xkanJ,
,2;SG,xkaI,nxkaI,nxkaG,xkaG,
,3;SG,xkaJ,nxkaE,nxkaJ,xkaJ,
,1;PL;INCL,xkanB,nxkanK,nxkanB,xkanB,
,1;PL;EXCL,xkaJ waG,nxkaE waG,nxkaJ waG,xkaJ waG,
,2;PL,xkaJ wanI,nxkaE wanI,nxkaJ wanI,xkaJ wanI,
,3;PL,xkaJ renqI,nxkaE renqI,nxkaJ renqI,xkaJ renqI,
,,,,,,
[68],ndywiq3,turned it off,iv,lm-h-ls,m-h-m,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ndywenqL,ndywenqL,ndywenqL,tywenqL,
,2;SG,ndywiqE,ndywiqE,ndywiqH,tywiqH,
,3;SG,ndywiqF,ndywiqC,ndywiqB,tywiqB,
,1;PL;INCL,ndywenqCenE,ndywenqCenE,ndywenqB,tywenqB,
,1;PL;EXCL,ndywiqF waG,ndywiqC waG,ndywiqBS waG,tywiqBS waG,
,2;PL,ndywiqF wanE,ndywiqC wanE,ndywiqB wanS,tywiqB wanS,
,3;PL,ndywiqF renqE,ndywiqC renqE,ndywiqB renqS,tywiqB renqS,
,,,,,,
[69],skanq3,tied up,tv,lm-h-ls,lm-h-h,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,skanqL,ntskanqL,ntskanqL,skanqL,
,2;SG,skanqE,ntskanqE,ntskanqH,skanqH,
,3;SG,skanqF,ntskanqF,ntskanqB,skanqB,
,1;PL;INCL,skanqCanE,ntskanqCanE,ntskanqB,skanqB,
,1;PL;EXCL,skanqF waG,ntskanqF waG,ntskanqBS waG,skanqBS waG,
,2;PL,skanqF wanJ,ntskanqF wanB,ntskanqB wanS,skanqB wanS,
,3;PL,skanqF renqJ,ntskanqF renqE,ntskanqB renqS,skanqB renqS,
,,,,,,
,,,,,,
[70],nkwa3,strained,tv,lm-h-ls,lm-h-ls,lm-h-ls
,,CPL,PROG,HAB,POT,
,1;SG,nkwanL,ntkwanL,ntkwanL,kwanL,
,2;SG,nkwaE,ntkwaE,ntkwaE,kwaE,
,3;SG,nkwaF,ntkwaF,ntykwaF,kwaF,
,1;PL;INCL,nkwanB,ntkwanCenE,ntykwanCenE,kwanCenE,
,1;PL;EXCL,nkwaBS waG,ntkwaF waG,ntykwaF waG,kwaF waG,
,2;PL,nkwaB wanS,ntkwaF wanJ,ntykwaF wanJ,kwaF wanJ,
,3;PL,nkwaB renqS,ntkwaF renqJ,ntykwaF renqJ,kwaF renqJ,
,,,,,,
[71],kwa24,counted,tv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,kwanL,ntkwanL,ntkwanL,kwanL,
,2;SG,kwaE,ntkwaE,ntkwaH,kwaH,
,3;SG,kwaJ,ntkwaF,ntkwaB,kwaB,
,1;PL;INCL,kwanB,ntkwanCanE,ntkwanB,kwanB,
,1;PL;EXCL,kwaJ waG,ntkwaF waG,nkwaBS waG,kwaBS waG,
,2;PL,kwaJ wanJ,ntkwaF wanJ,nkwaB wanS,kwaB wanS,
,3;PL,kwaF renqJ,ntkwaF renqJ,nkwaB renqS,kwaB renqS,
,,,,,,
[72],kwa3,swept,tv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,kwanL,ntkwanL,ntkwanL,kwanL,
,2;SG,kwaE,ntkwaE,ntkwaH,kwaH,
,3;SG,kwaF,ntkwaF,ntkwaB,kwaB,
,1;PL;INCL,kwanCanE,ntkwanCanE,ntkwanB,kwanB,
,1;PL;EXCL,kwaF waG,ntkwaF waG,nkwaBS waG,kwaBS waG,
,2;PL,kwaF wanJ,ntkwaF wanJ,nkwaB wanS,kwaB wanS,
,3;PL,kwaF renqJ,ntkwaF renqJ,nkwaB renqS,kwaB renqS,
,,,,,,
[72],nglu3,grew,iv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,nglonL,nglonL,nglonL,klonL,
,2;SG,ngluE,ngluE,ngluH,kluH,
,3;SG,ngluF,ngluF,ngluB,kluB,
,1;PL;INCL,nglonConE,nglonConE,nglonB,klonB,
,1;PL;EXCL,ngluF waG,ngluF waG,ngluBS waG,kluBS waG,
,2;PL,ngluF waJ,ngluF waJ,ngluB waS,kluB waS,
,3;PL,ngluF renqJ,ngluF renqJ,ngluB renqS,kluB renqS,
,,,,,,
[72],nkeq3,cooked,tv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,nkenqL,ntykinqL,ntykinqL,kinqL,
,2;SG,nkeqE,ntykeqE,ntykeqH,keqH,
,3;SG,nkeqF,ntykeqC,ntykeqB,keqB,
,1;PL;INCL,nkenqCenE,ntkenqCenE,ntkinqB,kinqB,
,1;PL;EXCL,nkeqF waG,ntkeqC waG,ntkeqBS waG,keqBS waG,
,2;PL,nkeqF wanJ,ntkeqC wanE,ntkeqB wanE,keqB wanE,
,3;PL,nkeqF renqJ,ntkeqC renqE,ntkeqB renqE,keqB renqE,
,,,,,,
[72],ntaq3,chewed,tv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ntanqL,ntanqL,ntanqL,ktanqL,
,2;SG,ntaqE,ntaqE,ntaqH,ktaqH,
,3;SG,ntaqF,ntaqF,ntaqB,ktaqB,
,1;PL;INCL,ntanqCanE,ntanqCanE,ntanqB,ktanqB,
,1;PL;EXCL,ntaqF waG,ntaqF waG,ntaqBS waG,ktaqBS waG,
,2;PL,ntaqF wanJ,ntaqF wanJ,ntaqB wanS,ktaqB wanS,
,3;PL,ntaqF renqJ,ntaqF renqJ,ntaqB renqS,ntaqB renqS,
,,,,,,
[72],nten3,entered,iv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ntenL,ntenL,ntenL,stenL,
,2;SG,ntenE,ntenE,ntenH,stenH,
,3;SG,ntenF,ntenF,ntenB,stenB,
,1;PL;INCL,ntenCenE,ntenCenE,ntenB,stenB,
,1;PL;EXCL,ntenF waG,ntenF waG,ntenBS waG,stenBS waG,
,2;PL,ntenF wanJ,ntenF wanJ,ntenB wanS,stenB wanS,
,3;PL,ntenF renqJ,ntenF renqJ,ntenB renqS,stenB renqS,
,,,,,,
[72],ntkonq3,close,tv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ntkonqL,ntkonqL,ntkonqL,skonqL,
,2;SG,ntkonqE,ntkonqE,ntkonqH,skonqH,
,3;SG,ntkonqF,ntkonqF,ntkonqB,skonqB,
,1;PL;INCL,ntkonqConE,ntkonqConE,ntkonqB,skonqB,
,1;PL;EXCL,ntkonqF waG,ntkonqF waG,ntkonqBS waG,skonqBS waG,
,2;PL,ntkonqF wanJ,ntkonqF wanJ,ntkonqB wanS,skonqB wanS,
,3;PL,ntkonqF renqJ,ntkonqF renqJ,ntkonqB renqS,skonqB renqS,
,,,,,,
[72],ntykwen3,climbed,tv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ntykwenL,ntykwenL,ntykwenL,tykwenL,
,2;SG,ntykwenE,ntykwenE,ntykwenH,tykwenH,
,3;SG,ntykwenF,ntykwenF,ntykwenB,tykwenB,
,1;PL;INCL,ntykwenCenE,ntykwenCenE,ntykwenB,tykwenB,
,1;PL;EXCL,ntykwenF waG,ntykwenF waG,ntykwenBS waG,tykwenBS waG,
,2;PL,ntykwenF wanJ,ntykwenF wanJ,ntykwenB wanS,tykwenB wanS,
,3;PL,ntykwenF renqJ,ntykwenF renqJ,ntykwenB renqS,tykwenB renqS,
,,,,,,
[72],qya3,bought or carried,tv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,qyanL,ntyqyanL,ntyqyanL,qyanL,
,2;SG,qyaE,ntyqyaE,ntyqyaH,qyaH,
,3;SG,qyaF,ntyqyaF,ntyqyaB,qyaB,
,1;PL;INCL,qyanCanE,ntyqyanCanE,ntyqyanB,qyanB,
,1;PL;EXCL,qyaF waG,ntyqyaF waG,ntyqyaBS waG,qyaBS waG,
,2;PL,qyaF wanJ,ntyqyaF wanJ,ntyqyaB wanS,qyaB wanS,
,3;PL,qyaF renqJ,ntyqyaF renqJ,ntyqyaB renqS,qyaB renqS,
,,,,,,
[72],skonq3,close,tv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,skonqL,ntskonqL,ntkonqL,skonqL,
,2;SG,skonqE,ntskonqE,ntkonqH,skonqH,
,3;SG,skonqF,ntskonqF,ntskonqB,skonqB,
,1;PL;INCL,skonqConE,ntskonqConE,ntkonqB,skonqB,
,1;PL;EXCL,skonqF waG,ntskonqF waG,ntkonqBS waG,skonqBS waG,
,2;PL,skonqF wanJ,ntskonqF wanJ,ntkonqB wanS,skonqB wanS,
,3;PL,skonqF renqJ,ntskonqF renqJ,ntkonqB renqS,skonqB renqS,
,,,,,,
[72],skwa3,lay elevated,iv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,skwanL,nskwanL,nxkwanL,xkwanL,
,2;SG,skwaE,nskwaE,nxkwaH,xkwaH,
,3;SG,skwaF,nskwaF,nxkwaE4,xkwaE4,
,1;PL;INCL,skwanCanE,nskwanCanE,nschkwanE4,xkwanE4,
,1;PL;EXCL,skwaF waG,nskwaF waG,nxkwaBS waG,xkwaBS waG,
,2;PL,skwaF wanJ,nskwaF wanJ,nxkwaE4 wanS,xkwaE4 wanS,
,3;PL,skwaF renqJ,nskwaF renqJ,nxkwaE4 renqS,xkwaE4 renqS,
,,,,,,
[72],sna3,ran away,iv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,snanL,nsnanL,nxnanL,xnanL,
,2;SG,snaE,nsnaE,nxnaH,xnaH,
,3;SG,snaF,nsnaF,nxnaB,xnaB,
,1;PL;INCL,snanCanE,nsnanCanE,nxnanB,xnanB,
,1;PL;EXCL,snaF waG,nsnaF waG,nxnaBS waG,xnaBS waG,
,2;PL,snaF wanJ,nsnaF wanJ,nxnaB wanS,xnaB wanS,
,3;PL,snaF renqJ,nsnaF renqJ,nxnaB renqS,xnaB renqS,
,,,,,,
[72],sne3,spread around,tv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,snenL,nsnenL,nsnenL,snenL,
,2;SG,sneE,nsneE,nsneH,sneH,
,3;SG,sneF,nsneF,nsneB,sneB,
,1;PL;INCL,sneCenE,nsneCenE,nsneB,sneB,
,1;PL;EXCL,sneF waG,nsneF waG,nsneBS waG,sneBS waG,
,2;PL,sneF wanJ,nsneF wanJ,nsneB wanS,sneB wanS,
,3;PL,sneF renqJ,nsneF renqJ,nsneB renqS,sneB renqS,
,,,,,,
[72],sqwi14,turned off,tv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,sqwenL,nsqwenL,nsqwenL,sqwenL,
,2;SG,sqwiH,nsqwiE,nsqwiH,sqwiH,
,3;SG,sqwiB,nsqwiC,nsqwiB,sqwiB,
,1;PL;INCL,sqwenB,nsqwenCenE,nsqwenB,sqwenB,
,1;PL;EXCL,sqwiBS waG,nsqwiC waG,nsqwenBS waG,sqwenBS waG,
,2;PL,sqwiB wanS,nsqwiC wanE,nsqwiB wanS,sqwiB wanS,
,3;PL,sqwiB renqS,nsqwiC renqE,nsqwiB renqS,sqwiB renqS,
,,,,,,
[72],swenq3,burned,tv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,swenqL,nswenqL,nswenqL,swenqL,
,2;SG,swenqE,nswenqE,nswenqH,swenqH,
,3;SG,swenqF,nswenqF,nswenqB,swenqB,
,1;PL;INCL,swenqCenE,nswenqCenE,nswenqB,swenqB,
,1;PL;EXCL,swenqF waG,nswenqF waG,nswenqBS waG,swenqBS waG,
,2;PL,swenqF wanJ,nswenqF wanJ,nswenqB wanS,swenqB wanS,
,3;PL,swenqF renqJ,nswenqF renqJ,nswenqB renqS,swenqB renqS,
,,,,,,
[72],yla3,sang,iv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ylanL,ndlanL,ndlanL,klanL,
,2;SG,ylaE,ndlaE,ndlaH,klaH,
,3;SG,ylaF,ndlaF,ndlaB,klaB,
,1;PL;INCL,ylanCanE,ndlanCanE,ndlanB,klanB,
,1;PL;EXCL,ylaF waG,ndlaF waG,ndlaBS waG,klaBS waG,
,2;PL,ylaF wanJ,ndlaF wanJ,ndlaB wanS,klaB wanS,
,3;PL,ylaF renqJ,ndlaF renqJ,ndlaB renqS,klaB renqS,
,,,,,,
[72],yna3,cried,iv,lm-h-ls,lm-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ynanL,nanL,nanL,knanL,
,2;SG,ynaE,naE,naH,knaH,
,3;SG,ynaF,naF,naB,knaB,
,1;PL;INCL,ynaCanE,naCanE,naB,knaB,
,1;PL;EXCL,ynaF waG,naF waG,naBS waG,knaBS waG,
,2;PL,ynaF wanJ,naF wanJ,naB wanJ,knaB wanJ,
,3;PL,ynaF renqJ,naF renqJ,naB renqJ,knaB renqJ,
,,,,,,
[73],ntykanq3,was tied,iv,lm-h-ls,lm-ms-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ntykanqL,ntykanqL,ntykanqL,tykanqL,
,2;SG,ntykanqE,ntykanqE,ntykanqH,tykanqH,
,3;SG,ntykanqF,ntykanqF,ntykanqB,tykanqB,
,1;PL;INCL,ntykanqCanE,ntykanqCanE,ntykanqB,tykanqB,
,1;PL;EXCL,ntykanqF waG,ntykanqF waG,ntykanqBS waG,tykanqBS waG,
,2;PL,ntykanqF wanB,ntykanqF wanB,ntykanqB wanS,tykanqB wanS,
,3;PL,ntykanqF renqE,ntykanqF renqE,ntykanqB renqS,tykanqB renqS,
,,,,,,
[74],ylu1,grew,iv,lm-h-ls,lm|m-h-lm,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,ylonL,ndlonF,ndylonL,klonL,
,2;SG,yluE,ndluE,ndlyuH,kluH,
,3;SG,yluE,ndluC,ndlyuB,kyuB,
,1;PL;INCL,ylonB,ndlonConE,ndlylonB,klonB,
,1;PL;EXCL,yluBS waG,ndluC waG,ndlyuBS,kluBS,
,2;PL,yluB wanS,ndluC wanJ,ndlyuB wanS,kluB wanS,
,3;PL,yluB renqS,ndluC renqJ,ndlyuB renqS,kluB renqS,
,,,,,,
[75],swi20,cleaned,tv,ms-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,swenA,nswenI,nswenA,swenA,
,2;SG,swiG,nswiG,nswiG,swiG,
,3;SG,swiH,nswiE,nswiH,swiH,
,1;PL;INCL,swenHenI,nswenEenE,nswenHenI,swenHenI,
,1;PL;EXCL,swiH waG,nswiE waG,nswiH waG,swiH waG,
,2;PL,swiH wanJ,nswiE wanJ,nswiH wanJ,swiH wanJ,
,3;PL,swiH renqJ,nswiE renqJ,nswiH renqJ,swiH renqJ,
,,,,,,
[76],nda3,gave,tv,lm-lh-l,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,ndanA,ndanI,ndanA,tanA,
,2;SG,ndaG,ndaG,ndaG,taG,
,3;SG,ndaF,ndaE,ndaH,taH,
,1;PL;INCL,ndanCanC,ndanEanE,ndanHanI,tanHanI,
,1;PL;EXCL,ndaF waG,ndaE waG,ndaH waG,taH waG,
,2;PL,ndaF wanJ,ndaE wanJ,ndaH wanJ,taH wanJ,
,3;PL,ndaF renqJ,ndaE renqJ,ndaH renqJ,taH renqJ,
,,,,,,
[77],xti1,smoothed out,tv,ms-lh-l|ms,h-lh-mh,ms-lh-l
,,CPL,PROG,HAB,POT,
,1;SG,xtenA/H,nxtenI,nxtenA,xtenA,
,2;SG,xtiG,nxtiG,nxtiG,xtiG,
,3;SG,xtiE,nxtiE,nxtiH,xtiH,
,1;PL;INCL,xtenEenE,nxtenEenI,nxteHenI,xteHenI,
,1;PL;EXCL,xtiE waG,nxtiE waG,nxtiH waG,xtiH waG,
,2;PL,xtiE wanJ,nxtiE wanJ,nxtiH wanJ,xtiH wanJ,
,3;PL,xtiE renqJ,nxtiE renqJ,nxtiH renqJ,xtiH renqJ,
,,,,,,
[78],son3,fought,tv,lm-ls-l,h-ls-mh,ms-ls-l
,,CPL,PROG,HAB,POT,
,1;SG,sonA,nsonI,nxonA,xonA,
,2;SG,sonL,nsonL,nxonL,xonL,
,3;SG,sonF,nsonE,nxonH,xonH,
,1;PL;INCL,sonConE,nsonEonI,nxonHonI,xonHonI,
,1;PL;EXCL,sonF waG,nsonE waG,nxonH waG,xonH waG,
,2;PL,sonF wanJ,nsonE wanJ,nxonH wanJ,xonH wanJ,
,3;PL,sonF renqJ,nsonE renqJ,nxonH renqJ,xonH renqJ,
,,,,,,
[79],jwi3,to get something,tv,lm-m-lm,m-h-ls,hl-ms-ls
,,CPL,PROG,HAB,POT,
,1;SG,jwenF,ntyjinL,ntyjinL,janL,
,2;SG,jwiC,ntyjiE,ntyjiH,jaH,
,3;SG,jwiF,ntyjiC,ntyjiB,jaB,
,1;PL;INCL,jwenCenE,ntyjinCinE,ntyjinB,janB,
,1;PL;EXCL,jwiF waG,ntyjiC waG,ntyjiBS waG,jaBS waG,
,2;PL,jwiF wanJ,ntyjiC wanE,ntyjiB wanS,jaB wanS,
,3;PL,jwiF renqJ,ntyjiC renqE,ntyjiB renqS,jaB renqS,
,,,,,,
[80],xku20,feed,tv,ms-lh-ms,h-lh-h,ms-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,xkonH,nxkonE,nxkonH,xkonH,
,2;SG,xkuG,nxkuG,nxkuG,xkuG,
,3;SG,xkuH,nxkuE,nxkuH,xkuH,
,1;PL;INCL,xkonHonI,nxkonE,nxkonHonI,xkonHonI,
,1;PL;EXCL,xkuH waG,nxkuE waG,nxkuH waG,xkuH waG,
,2;PL,xkuH wanJ,nxkuE wanJ,nxkuH wanJ,xkuH wanJ,
,3;PL,xkuH renqJ,nxkuE renqJ,nxkuH renqJ,xkuH renqJ,
,,,,,,
[81],xtya20,placed,tv,ms-lh-ms,ms-lh-ms,ms-lh-ms
,,CPL,PROG,HAB,POT,
,1;SG,xtyanH,nxtyanH,nxtyanH,xtyanH,
,2;SG,xtyaG,nxtyaG,nxtyaG,xtyaG,
